"","transID","transactionAmount","transactionDate","productID","productCategory","customerID","customerGender"
"4236","4236",668.39,2011-12-05,"60","C","790","Female"
"4237","4237",584.7,2004-09-20,"91","D","298","Male"
"4238","4238",465.85,2007-06-12,"99","D","206","Male"
"4239","4239",331.14,2004-07-23,"25","B","560","Female"
"4240","4240",508.84,2016-06-15,"92","D","551","Female"
"4241","4241",538.53,2015-01-14,"29","B","705","Female"
"4242","4242",543.64,2008-11-04,"5","B","195","Male"
"4243","4243",715.6,2009-07-30,"65","C","930","Female"
"4244","4244",144.46,2012-02-26,"77","C","957","Female"
"4245","4245",490.82,2016-08-25,"84","C","540","Female"
"4246","4246",634.63,2016-08-02,"81","C","432","Male"
"4247","4247",509.28,2015-09-30,"100","A","974","Female"
"4248","4248",193.41,2005-02-26,"19","A","906","Female"
"4249","4249",765.52,2012-07-01,"73","C","579","Female"
"4250","4250",712.98,2018-07-18,"50","C","480","Male"
"4251","4251",422.47,2014-01-29,"11","A","193","Male"
"4252","4252",224.5,2009-12-01,"39","B","737","Female"
"4253","4253",393.21,2003-10-11,"65","C","269","Male"
"4254","4254",509.2,2010-04-09,"2","A","254","Male"
"4255","4255",155.54,2005-05-30,"16","A","491","Male"
"4256","4256",452.67,2007-12-15,"20","B","649","Female"
"4257","4257",447.15,2016-11-23,"76","C","967","Female"
"4258","4258",707.95,2010-08-01,"94","D","662","Female"
"4259","4259",518.56,2003-06-12,"34","B","752","Female"
"4260","4260",433.2,2004-11-06,"17","A","373","Male"
"4261","4261",423.67,2014-10-28,"61","C","941","Female"
"4262","4262",321.14,2004-10-30,"41","B","929","Female"
"4263","4263",373.18,2007-10-21,"59","C","784","Female"
"4264","4264",337.81,2018-12-24,"39","B","965","Female"
"4265","4265",328.85,2013-06-22,"72","C","547","Female"
"4266","4266",602.87,2017-09-17,"60","C","755","Female"
"4267","4267",465.38,2011-03-08,"61","C","122","Male"
"4268","4268",618.57,2016-10-11,"49","B","261","Male"
"4269","4269",427.04,2004-11-23,"78","C","875","Female"
"4270","4270",525.07,2006-05-26,"46","B","690","Female"
"4271","4271",545.07,2008-12-25,"35","B","749","Female"
"4272","4272",246.64,2002-04-16,"11","A","117","Male"
"4273","4273",502.96,2011-05-09,"60","C","734","Female"
"4274","4274",396.32,2003-12-23,"68","C","365","Male"
"4275","4275",394.7,2014-12-14,"6","C","832","Female"
"4276","4276",740.03,2010-01-14,"66","C","122","Male"
"4277","4277",658.77,2018-02-10,"56","C","135","Male"
"4278","4278",241.47,2013-08-09,"72","C","938","Female"
"4279","4279",433.58,2010-02-02,"75","C","224","Male"
"4280","4280",315.94,2013-11-05,"50","C","668","Female"
"4281","4281",637.39,2010-08-11,"17","A","58","Female"
"4282","4282",549.05,2016-10-02,"31","B","643","Female"
"4283","4283",644.98,2011-12-21,"18","A","324","Male"
"4284","4284",691.2,2012-09-12,"29","B","779","Female"
"4285","4285",571.76,2003-08-14,"18","A","239","Male"
"4286","4286",679.86,2019-06-28,"73","C","748","Female"
"4287","4287",390.63,2002-10-22,"53","C","978","Female"
"4288","4288",783.3,2018-10-08,"86","C","692","Female"
"4289","4289",456.18,2011-05-14,"1","A","53","Female"
"4290","4290",140.96,2019-08-10,"63","C","726","Female"
"4291","4291",650.73,2004-08-11,"47","B","248","Male"
"4292","4292",864.78,2007-10-14,"36","B","944","Female"
"4293","4293",356.56,2015-01-16,"50","C","674","Female"
"4294","4294",646.51,2014-08-19,"10","A","653","Female"
"4295","4295",603.88,2016-08-10,"39","B","785","Female"
"4296","4296",762.74,2002-06-02,"52","C","854","Female"
"4297","4297",677.89,2017-11-12,"26","B","929","Female"
"4298","4298",750.07,2014-10-03,"8","C","790","Female"
"4299","4299",853.5,2008-05-17,"85","C","472","Male"
"4300","4300",423.75,2002-12-14,"78","C","9","Female"
"4301","4301",484.51,2004-05-29,"1","A","273","Male"
"4302","4302",216.46,2016-06-23,"22","B","39","Male"
"4303","4303",375.37,2018-06-12,"45","B","949","Female"
"4304","4304",385.42,2009-10-26,"69","C","969","Female"
"4305","4305",614.36,2004-03-21,"31","B","140","Male"
"4306","4306",687.36,2014-11-17,"12","A","882","Female"
"4307","4307",620.03,2008-10-16,"74","C","928","Female"
"4308","4308",307.78,2009-11-20,"50","C","823","Female"
"4309","4309",650.65,2011-08-26,"28","B","505","Female"
"4310","4310",467.42,2014-05-04,"6","C","679","Female"
"4311","4311",323.43,2014-09-09,"73","C","463","Male"
"4312","4312",505.73,2006-02-10,"19","A","955","Female"
"4313","4313",274.93,2007-09-20,"96","D","459","Male"
"4314","4314",264.26,2017-04-30,"41","B","566","Female"
"4315","4315",642.58,2004-10-29,"62","C","169","Male"
"4316","4316",427.54,2009-08-26,"72","C","381","Male"
"4317","4317",557.61,2009-09-13,"1","A","282","Male"
"4318","4318",232.29,2011-11-27,"32","B","795","Female"
"4319","4319",428.92,2007-07-31,"40","B","713","Female"
"4320","4320",509.07,2003-12-14,"56","C","319","Male"
"4321","4321",272.21,2015-07-12,"67","C","638","Female"
"4322","4322",390.04,2009-02-27,"12","A","131","Male"
"4323","4323",587.74,2012-10-07,"3","B","571","Female"
"4324","4324",264.88,2018-08-19,"82","C","751","Female"
"4325","4325",404.87,2010-03-31,"61","C","99","Female"
"4326","4326",442.92,2014-10-15,"94","D","614","Female"
"4327","4327",352.5,2010-03-28,"2","A","21","Male"
"4328","4328",492.44,2019-08-11,"60","C","320","Male"
"4329","4329",838.75,2015-03-23,"88","C","417","Male"
"4330","4330",244.06,2013-01-14,"1","A","243","Male"
"4331","4331",302.14,2009-06-09,"7","C","117","Male"
"4332","4332",737.95,2010-05-16,"8","C","224","Male"
"4333","4333",341.48,2016-03-20,"76","C","405","Male"
"4334","4334",631.23,2003-05-21,"90","D","474","Male"
"4335","4335",530.46,2014-04-10,"12","A","191","Male"
"4336","4336",561.4,2012-02-17,"5","B","597","Female"
"4337","4337",759.14,2014-03-03,"22","B","261","Male"
"4338","4338",702.16,2006-11-05,"65","C","743","Female"
"4339","4339",404.74,2012-08-13,"33","B","976","Female"
"4340","4340",539.89,2004-12-11,"71","C","848","Female"
"4341","4341",295.2,2003-04-22,"95","D","184","Male"
"4342","4342",330.08,2009-06-08,"21","B","460","Male"
"4343","4343",840.31,2018-10-05,"72","C","979","Female"
"4344","4344",571.49,2009-08-31,"7","C","901","Female"
"4345","4345",259.16,2004-08-10,"7","C","733","Female"
"4346","4346",324.05,2003-01-06,"56","C","624","Female"
"4347","4347",476.64,2007-07-21,"96","D","141","Male"
"4348","4348",328.2,2007-06-21,"28","B","252","Male"
"4349","4349",620.05,2014-11-01,"30","B","320","Male"
"4350","4350",770.83,2013-07-13,"40","B","194","Male"
"4351","4351",591.75,2004-07-30,"13","A","182","Male"
"4352","4352",556.51,2005-03-30,"82","C","5","Male"
"4353","4353",211.49,2008-03-13,"12","A","920","Female"
"4354","4354",480.94,2014-10-12,"41","B","148","Male"
"4355","4355",548.43,2005-03-28,"14","A","541","Female"
"4356","4356",612.06,2004-05-06,"11","A","499","Male"
"4357","4357",809.01,2013-05-04,"55","C","12","Male"
"4358","4358",431.33,2012-04-06,"35","B","666","Female"
"4359","4359",585.97,2014-08-01,"92","D","853","Female"
"4360","4360",693.19,2017-11-16,"91","D","112","Male"
"4361","4361",789.84,2016-10-24,"87","C","95","Female"
"4362","4362",431.09,2011-12-04,"78","C","564","Female"
"4363","4363",607.35,2010-05-19,"72","C","612","Female"
"4364","4364",402.65,2018-01-13,"34","B","447","Male"
"4365","4365",375.76,2010-12-30,"63","C","844","Female"
"4366","4366",582.44,2015-04-27,"21","B","346","Male"
"4367","4367",576.62,2015-12-28,"58","C","648","Female"
"4368","4368",606.32,2012-02-21,"77","C","956","Female"
"4369","4369",824.9,2017-07-13,"97","D","736","Female"
"4370","4370",741.04,2017-10-19,"75","C","174","Male"
"4371","4371",342.41,2015-10-10,"83","C","832","Female"
"4372","4372",804.16,2005-05-20,"23","B","99","Female"
"4373","4373",359.62,2006-03-31,"65","C","124","Male"
"4374","4374",645.77,2004-07-03,"95","D","664","Female"
"4375","4375",683.36,2004-10-13,"78","C","519","Female"
"4376","4376",345.79,2013-06-03,"13","A","531","Female"
"4377","4377",731.56,2013-09-27,"5","B","257","Male"
"4378","4378",467.37,2012-04-09,"72","C","884","Female"
"4379","4379",692.23,2004-04-24,"86","C","592","Female"
"4380","4380",266.99,2012-07-21,"98","D","506","Female"
"4381","4381",813.52,2011-01-10,"64","C","723","Female"
"4382","4382",665.16,2015-06-08,"86","C","172","Male"
"4383","4383",806.79,2014-08-19,"34","B","124","Male"
"4384","4384",591.12,2009-03-04,"66","C","478","Male"
"4385","4385",224.48,2016-04-05,"85","C","976","Female"
"4386","4386",965.24,2010-02-12,"40","B","45","Male"
"4387","4387",768.91,2015-04-20,"59","C","54","Female"
"4388","4388",158.53,2003-07-03,"58","C","115","Male"
"4389","4389",342.97,2007-05-06,"87","C","836","Female"
"4390","4390",876.22,2012-02-08,"13","A","734","Female"
"4391","4391",427.59,2017-12-29,"70","C","251","Male"
"4392","4392",684.5,2016-10-12,"45","B","183","Male"
"4393","4393",333.95,2017-12-05,"90","D","397","Male"
"4394","4394",555.64,2010-11-27,"33","B","936","Female"
"4395","4395",332.77,2012-06-11,"10","A","20","Male"
"4396","4396",803.38,2005-11-04,"69","C","674","Female"
"4397","4397",610.03,2004-11-11,"72","C","583","Female"
"4398","4398",171.23,2012-12-17,"100","A","839","Female"
"4399","4399",639.67,2012-04-27,"68","C","798","Female"
"4400","4400",447.2,2012-04-29,"90","D","816","Female"
"4401","4401",807.97,2012-06-09,"56","C","677","Female"
"4402","4402",242.57,2011-03-04,"38","B","340","Male"
"4403","4403",459.23,2008-12-13,"77","C","995","Female"
"4404","4404",244.97,2002-10-10,"61","C","408","Male"
"4405","4405",434.92,2014-10-03,"51","C","291","Male"
"4406","4406",368.73,2009-07-22,"60","C","524","Female"
"4407","4407",686.03,2005-01-14,"9","C","257","Male"
"4408","4408",414.4,2007-01-26,"91","D","584","Female"
"4409","4409",415.31,2009-02-02,"33","B","46","Male"
"4410","4410",343.05,2012-12-11,"51","C","929","Female"
"4411","4411",225.86,2012-12-27,"12","A","79","Female"
"4412","4412",533.35,2003-10-31,"90","D","703","Female"
"4413","4413",444.79,2002-01-29,"37","B","527","Female"
"4414","4414",868.49,2003-03-28,"23","B","337","Male"
"4415","4415",667.18,2014-06-03,"67","C","421","Male"
"4416","4416",323.48,2016-08-04,"99","D","179","Male"
"4417","4417",704.95,2019-04-27,"9","C","412","Male"
"4418","4418",608.38,2010-02-18,"94","D","65","Female"
"4419","4419",698.23,2008-11-21,"62","C","154","Male"
"4420","4420",737.83,2017-05-11,"95","D","555","Female"
"4421","4421",711.39,2016-02-25,"87","C","558","Female"
"4422","4422",546.85,2013-11-30,"69","C","738","Female"
"4423","4423",222.92,2008-12-05,"7","C","498","Male"
"4424","4424",757.95,2009-01-14,"30","B","920","Female"
"4425","4425",433.71,2012-06-28,"18","A","320","Male"
"4426","4426",412.63,2004-11-14,"80","C","887","Female"
"4427","4427",751.09,2003-01-29,"92","D","998","Female"
"4428","4428",350.16,2008-02-24,"9","C","820","Female"
"4429","4429",470.69,2007-10-02,"5","B","754","Female"
"4430","4430",417.79,2008-04-18,"75","C","574","Female"
"4431","4431",364.47,2002-06-16,"23","B","221","Male"
"4432","4432",327.46,2011-09-27,"51","C","7","Female"
"4433","4433",481.02,2016-03-09,"18","A","984","Female"
"4434","4434",658.5,2004-02-15,"10","A","776","Female"
"4435","4435",539.31,2019-11-25,"16","A","663","Female"
"4436","4436",508.95,2010-01-26,"29","B","770","Female"
"4437","4437",460.45,2015-04-04,"27","B","983","Female"
"4438","4438",495,2010-01-03,"17","A","765","Female"
"4439","4439",361.4,2016-06-20,"48","B","879","Female"
"4440","4440",506.81,2008-04-03,"85","C","760","Female"
"4441","4441",474.27,2012-04-30,"31","B","384","Male"
"4442","4442",714.37,2004-07-12,"90","D","193","Male"
"4443","4443",504.04,2008-02-18,"7","C","202","Male"
"4444","4444",223.32,2011-02-09,"61","C","745","Female"
"4445","4445",222.25,2011-10-19,"21","B","333","Male"
"4446","4446",739.16,2009-10-18,"32","B","114","Male"
"4447","4447",500.83,2015-01-29,"57","C","525","Female"
"4448","4448",612.22,2005-12-26,"21","B","153","Male"
"4449","4449",408.9,2010-11-03,"87","C","852","Female"
"4450","4450",311.37,2010-12-18,"19","A","926","Female"
"4451","4451",524.43,2018-09-12,"85","C","593","Female"
"4452","4452",769.99,2015-07-19,"73","C","108","Male"
"4453","4453",566.23,2018-09-16,"63","C","796","Female"
"4454","4454",613.62,2005-04-26,"7","C","204","Male"
"4455","4455",570.26,2008-12-02,"47","B","508","Female"
"4456","4456",548.78,2007-06-13,"64","C","574","Female"
"4457","4457",374.57,2010-12-12,"57","C","33","Male"
"4458","4458",493.22,2015-02-01,"10","A","558","Female"
"4459","4459",672.34,2005-10-16,"93","D","928","Female"
"4460","4460",163.76,2005-11-08,"51","C","625","Female"
"4461","4461",297.4,2014-10-19,"58","C","684","Female"
"4462","4462",625.84,2009-02-02,"79","C","213","Male"
"4463","4463",377.46,2012-05-09,"53","C","504","Female"
"4464","4464",411.12,2013-06-29,"21","B","957","Female"
"4465","4465",448.68,2018-07-04,"35","B","142","Male"
"4466","4466",553.05,2006-10-11,"56","C","952","Female"
"4467","4467",469.59,2016-12-02,"74","C","745","Female"
"4468","4468",592.66,2006-01-24,"16","A","99","Female"
"4469","4469",576.28,2009-07-15,"93","D","626","Female"
"4470","4470",624.04,2003-12-04,"37","B","810","Female"
"4471","4471",485.91,2004-07-27,"46","B","543","Female"
"4472","4472",405.64,2015-06-22,"20","B","58","Female"
"4473","4473",379.54,2018-06-13,"83","C","677","Female"
"4474","4474",317.4,2013-09-16,"35","B","227","Male"
"4475","4475",350.18,2019-05-11,"6","C","375","Male"
"4476","4476",640.5,2006-07-20,"48","B","78","Female"
"4477","4477",282.75,2018-01-31,"75","C","932","Female"
"4478","4478",318.6,2009-05-19,"82","C","362","Male"
"4479","4479",802.99,2019-07-14,"9","C","418","Male"
"4480","4480",668.03,2010-08-16,"45","B","55","Female"
"4481","4481",215.3,2009-12-26,"16","A","761","Female"
"4482","4482",536.53,2010-02-06,"20","B","424","Male"
"4483","4483",341.16,2015-07-03,"65","C","300","Male"
"4484","4484",561.29,2004-07-17,"95","D","550","Female"
"4485","4485",317.24,2014-10-14,"40","B","985","Female"
"4486","4486",372.18,2013-01-07,"30","B","539","Female"
"4487","4487",800.9,2004-01-09,"65","C","701","Female"
"4488","4488",828.1,2017-07-11,"75","C","864","Female"
"4489","4489",658.55,2006-03-22,"39","B","910","Female"
"4490","4490",729.42,2006-05-15,"53","C","636","Female"
"4491","4491",668.2,2003-04-28,"57","C","940","Female"
"4492","4492",480.72,2016-03-03,"57","C","127","Male"
"4493","4493",504.22,2009-07-28,"13","A","599","Female"
"4494","4494",519.39,2013-05-29,"9","C","9","Female"
"4495","4495",408.52,2007-02-05,"97","D","699","Female"
"4496","4496",619.18,2004-12-07,"48","B","626","Female"
"4497","4497",649.24,2015-06-21,"88","C","551","Female"
"4498","4498",131.42,2010-03-29,"67","C","100","Male"
"4499","4499",643.95,2009-07-24,"88","C","246","Male"
"4500","4500",71.66,2006-12-30,"21","B","297","Male"
"4501","4501",480.98,2015-11-14,"45","B","854","Female"
"4502","4502",431.66,2013-03-06,"22","B","316","Male"
"4503","4503",696.02,2009-04-23,"71","C","574","Female"
"4504","4504",560.8,2005-06-08,"26","B","492","Male"
"4505","4505",753.17,2002-03-19,"17","A","973","Female"
"4506","4506",652.67,2007-01-17,"53","C","302","Male"
"4507","4507",601.26,2015-10-07,"56","C","937","Female"
"4508","4508",785.46,2016-04-08,"8","C","292","Male"
"4509","4509",449.8,2010-12-28,"64","C","507","Female"
"4510","4510",786.69,2014-05-18,"37","B","387","Male"
"4511","4511",45.51,2016-01-22,"93","D","360","Male"
"4512","4512",399.23,2012-11-03,"83","C","710","Female"
"4513","4513",358.86,2010-07-10,"14","A","634","Female"
"4514","4514",459.41,2018-06-24,"48","B","691","Female"
"4515","4515",580.1,2010-12-17,"36","B","891","Female"
"4516","4516",197.88,2009-05-12,"35","B","470","Male"
"4517","4517",13.76,2006-05-18,"32","B","585","Female"
"4518","4518",567.56,2012-12-20,"39","B","357","Male"
"4519","4519",375.04,2015-11-13,"4","B","420","Male"
"4520","4520",615.26,2007-11-12,"74","C","409","Male"
"4521","4521",361.56,2019-03-11,"88","C","679","Female"
"4522","4522",448.52,2012-07-19,"89","C","258","Male"
"4523","4523",339.17,2002-01-27,"80","C","752","Female"
"4524","4524",526.33,2019-06-29,"37","B","843","Female"
"4525","4525",326.65,2007-04-16,"13","A","903","Female"
"4526","4526",796.03,2009-12-14,"9","C","66","Female"
"4527","4527",209.59,2014-11-29,"36","B","434","Male"
"4528","4528",468.16,2003-08-14,"2","A","786","Female"
"4529","4529",653.09,2016-03-11,"16","A","5","Male"
"4530","4530",389.22,2014-01-26,"55","C","552","Female"
"4531","4531",617.86,2010-07-21,"61","C","472","Male"
"4532","4532",641.21,2019-04-04,"65","C","785","Female"
"4533","4533",483.85,2006-09-01,"100","A","803","Female"
"4534","4534",126.77,2006-04-15,"83","C","385","Male"
"4535","4535",274.11,2015-06-14,"83","C","243","Male"
"4536","4536",312.98,2004-12-27,"24","B","523","Female"
"4537","4537",629.09,2017-10-20,"22","B","57","Female"
"4538","4538",777.14,2013-02-05,"97","D","240","Male"
"4539","4539",815.88,2002-07-24,"35","B","451","Male"
"4540","4540",325.77,2003-05-06,"62","C","967","Female"
"4541","4541",727.01,2007-08-15,"12","A","418","Male"
"4542","4542",506.86,2012-04-24,"15","A","896","Female"
"4543","4543",577.85,2002-09-16,"18","A","220","Male"
"4544","4544",759.19,2015-12-08,"60","C","805","Female"
"4545","4545",377.99,2004-05-01,"19","A","127","Male"
"4546","4546",145.85,2014-05-27,"81","C","143","Male"
"4547","4547",564.84,2009-08-19,"80","C","574","Female"
"4548","4548",118.31,2010-03-02,"70","C","312","Male"
"4549","4549",314.9,2002-05-20,"9","C","454","Male"
"4550","4550",241.2,2005-07-07,"69","C","627","Female"
"4551","4551",396.58,2008-12-17,"21","B","662","Female"
"4552","4552",219.61,2005-02-21,"54","C","642","Female"
"4553","4553",681.36,2017-09-09,"59","C","708","Female"
"4554","4554",552.58,2015-11-20,"57","C","773","Female"
"4555","4555",405.83,2016-09-12,"85","C","395","Male"
"4556","4556",373.06,2005-06-11,"49","B","868","Female"
"4557","4557",360.29,2003-04-16,"94","D","991","Female"
"4558","4558",372.91,2008-11-28,"97","D","74","Female"
"4559","4559",477.31,2016-10-23,"49","B","972","Female"
"4560","4560",716.46,2015-02-17,"76","C","316","Male"
"4561","4561",467.89,2003-09-03,"34","B","992","Female"
"4562","4562",427.78,2015-12-12,"97","D","196","Male"
"4563","4563",322.61,2013-03-22,"37","B","852","Female"
"4564","4564",813.11,2006-06-26,"50","C","230","Male"
"4565","4565",840.25,2002-07-15,"80","C","771","Female"
"4566","4566",524.45,2008-01-12,"77","C","463","Male"
"4567","4567",899.19,2002-09-03,"52","C","27","Male"
"4568","4568",339.82,2006-10-17,"6","C","177","Male"
"4569","4569",371.97,2018-02-01,"57","C","722","Female"
"4570","4570",597.06,2010-06-19,"13","A","905","Female"
"4571","4571",735.88,2018-11-09,"96","D","438","Male"
"4572","4572",314.21,2019-06-17,"33","B","988","Female"
"4573","4573",644.87,2009-01-29,"31","B","354","Male"
"4574","4574",318.78,2003-06-23,"11","A","856","Female"
"4575","4575",569.49,2012-06-08,"99","D","332","Male"
